ts,ny,cet,ny_min,desde_apertura,dow,nas,dur_min,c9
2026-07-15 00:00:00.353000+00:00,2026-07-14 20:00:00.353000-04:00,2026-07-15 02:00:00.353000+02:00,1200,630,1,1.0,179.9963,+NASDAQ 100 (Mini)
2026-07-15 03:20:00.105000+00:00,2026-07-14 23:20:00.105000-04:00,2026-07-15 05:20:00.105000+02:00,1400,830,1,1.0,70.20663333333333,+NASDAQ 100 (Mini)
2026-07-16 11:05:00.869000+00:00,2026-07-16 07:05:00.869000-04:00,2026-07-16 13:05:00.869000+02:00,425,-145,3,-1.0,18.4015,-NASDAQ 100 (Mini)
2026-07-16 11:30:00.092000+00:00,2026-07-16 07:30:00.092000-04:00,2026-07-16 13:30:00.092000+02:00,450,-120,3,-1.0,5.095466666666667,-NASDAQ 100 (Mini)
2026-07-16 12:05:00.107000+00:00,2026-07-16 08:05:00.107000-04:00,2026-07-16 14:05:00.107000+02:00,485,-85,3,-1.0,24.445116666666667,-NASDAQ 100 (Mini)
2026-07-16 12:40:00.122000+00:00,2026-07-16 08:40:00.122000-04:00,2026-07-16 14:40:00.122000+02:00,520,-50,3,-1.0,41.40238333333333,-NASDAQ 100 (Mini)
2026-07-16 17:15:00.285000+00:00,2026-07-16 13:15:00.285000-04:00,2026-07-16 19:15:00.285000+02:00,795,225,3,-1.0,56.60146666666667,-NASDAQ 100 (Mini)
2026-07-16 18:35:00.118000+00:00,2026-07-16 14:35:00.118000-04:00,2026-07-16 20:35:00.118000+02:00,875,305,3,-1.0,8.099516666666666,-NASDAQ 100 (Mini)
2026-07-17 00:00:00.172000+00:00,2026-07-16 20:00:00.172000-04:00,2026-07-17 02:00:00.172000+02:00,1200,630,3,-1.0,8.004066666666667,-NASDAQ 100 (Mini)
2026-07-17 01:15:00.085000+00:00,2026-07-16 21:15:00.085000-04:00,2026-07-17 03:15:00.085000+02:00,1275,705,3,-1.0,115.00083333333333,-NASDAQ 100 (Mini)
2026-07-20 11:30:00.198000+00:00,2026-07-20 07:30:00.198000-04:00,2026-07-20 13:30:00.198000+02:00,450,-120,0,1.0,32.541466666666665,+NASDAQ 100 (Mini)
2026-07-20 16:40:00.094000+00:00,2026-07-20 12:40:00.094000-04:00,2026-07-20 18:40:00.094000+02:00,760,190,0,1.0,1.3997,+NASDAQ 100 (Mini)
2026-07-21 15:30:00.126000+00:00,2026-07-21 11:30:00.126000-04:00,2026-07-21 17:30:00.126000+02:00,690,120,1,1.0,571.5193,+NASDAQ 100 (Mini)
2026-07-22 12:50:00.060000+00:00,2026-07-22 08:50:00.060000-04:00,2026-07-22 14:50:00.060000+02:00,530,-40,2,-1.0,7.3629,-NASDAQ 100 (Mini)
2026-07-23 19:40:00.167000+00:00,2026-07-23 15:40:00.167000-04:00,2026-07-23 21:40:00.167000+02:00,940,370,3,-1.0,10.064383333333334,-NASDAQ 100 (Mini)
2026-07-24 03:35:00.153000+00:00,2026-07-23 23:35:00.153000-04:00,2026-07-24 05:35:00.153000+02:00,1415,845,3,-1.0,32.80931666666667,-NASDAQ 100 (Mini)
2026-07-24 04:15:00.185000+00:00,2026-07-24 00:15:00.185000-04:00,2026-07-24 06:15:00.185000+02:00,15,-555,4,-1.0,42.95373333333334,-NASDAQ 100 (Mini)
2026-07-30 16:10:00.126000+00:00,2026-07-30 12:10:00.126000-04:00,2026-07-30 18:10:00.126000+02:00,730,160,3,1.0,30.59725,+NASDAQ 100 (Mini)
2026-07-30 17:00:00.288000+00:00,2026-07-30 13:00:00.288000-04:00,2026-07-30 19:00:00.288000+02:00,780,210,3,1.0,94.99681666666667,+NASDAQ 100 (Mini)
2026-07-30 19:05:00.082000+00:00,2026-07-30 15:05:00.082000-04:00,2026-07-30 21:05:00.082000+02:00,905,335,3,1.0,40.00161666666667,+NASDAQ 100 (Mini)
2026-07-30 22:35:00.215000+00:00,2026-07-30 18:35:00.215000-04:00,2026-07-31 00:35:00.215000+02:00,1115,545,3,1.0,44.9993,+NASDAQ 100 (Mini)
2026-07-30 23:40:00.161000+00:00,2026-07-30 19:40:00.161000-04:00,2026-07-31 01:40:00.161000+02:00,1180,610,3,1.0,21.856966666666665,+NASDAQ 100 (Mini)
2026-08-03 01:40:00.212000+00:00,2026-08-02 21:40:00.212000-04:00,2026-08-03 03:40:00.212000+02:00,1300,730,6,1.0,70.00108333333333,+NASDAQ 100 (Mini)
2026-08-03 03:40:00.532000+00:00,2026-08-02 23:40:00.532000-04:00,2026-08-03 05:40:00.532000+02:00,1420,850,6,1.0,17.3532,+NASDAQ 100 (Mini)
2026-08-03 04:25:00.278000+00:00,2026-08-03 00:25:00.278000-04:00,2026-08-03 06:25:00.278000+02:00,25,-545,0,1.0,144.21,+NASDAQ 100 (Mini)
2026-08-03 16:10:00.137000+00:00,2026-08-03 12:10:00.137000-04:00,2026-08-03 18:10:00.137000+02:00,730,160,0,1.0,458.99991666666665,+NASDAQ 100 (Mini)
2026-08-04 02:00:00.241000+00:00,2026-08-03 22:00:00.241000-04:00,2026-08-04 04:00:00.241000+02:00,1320,750,0,1.0,6.383816666666666,+NASDAQ 100 (Mini)
2026-08-04 02:55:00.063000+00:00,2026-08-03 22:55:00.063000-04:00,2026-08-04 04:55:00.063000+02:00,1375,805,0,1.0,192.9672,+NASDAQ 100 (Mini)
2026-08-04 12:45:00.557000+00:00,2026-08-04 08:45:00.557000-04:00,2026-08-04 14:45:00.557000+02:00,525,-45,1,1.0,43.13353333333334,+NASDAQ 100 (Mini)
2026-08-04 18:15:00.091000+00:00,2026-08-04 14:15:00.091000-04:00,2026-08-04 20:15:00.091000+02:00,855,285,1,1.0,19.87705,+NASDAQ 100 (Mini)
2026-08-04 19:35:00.135000+00:00,2026-08-04 15:35:00.135000-04:00,2026-08-04 21:35:00.135000+02:00,935,365,1,1.0,13.692,+NASDAQ 100 (Mini)
2026-08-04 20:10:00.135000+00:00,2026-08-04 16:10:00.135000-04:00,2026-08-04 22:10:00.135000+02:00,970,400,1,1.0,5.1399,+NASDAQ 100 (Mini)
2026-08-05 03:10:00.502000+00:00,2026-08-04 23:10:00.502000-04:00,2026-08-05 05:10:00.502000+02:00,1390,820,1,1.0,161.09461666666667,+NASDAQ 100 (Mini)
2026-08-06 01:45:00.593000+00:00,2026-08-05 21:45:00.593000-04:00,2026-08-06 03:45:00.593000+02:00,1305,735,2,-1.0,35.811816666666665,-NASDAQ 100 (Mini)
2026-08-07 15:40:00.191000+00:00,2026-08-07 11:40:00.191000-04:00,2026-08-07 17:40:00.191000+02:00,700,130,4,1.0,42.07985,+NASDAQ 100 (Mini)
2026-08-09 23:00:00.348000+00:00,2026-08-09 19:00:00.348000-04:00,2026-08-10 01:00:00.348000+02:00,1140,570,6,1.0,30.479266666666668,+NASDAQ 100 (Mini)
2026-08-10 01:30:00.118000+00:00,2026-08-09 21:30:00.118000-04:00,2026-08-10 03:30:00.118000+02:00,1290,720,6,1.0,280.51664999999997,+NASDAQ 100 (Mini)
2026-08-11 16:45:00.105000+00:00,2026-08-11 12:45:00.105000-04:00,2026-08-11 18:45:00.105000+02:00,765,195,1,-1.0,50.000033333333334,-NASDAQ 100 (Mini)
2026-08-11 18:10:00.092000+00:00,2026-08-11 14:10:00.092000-04:00,2026-08-11 20:10:00.092000+02:00,850,280,1,-1.0,43.12383333333333,-NASDAQ 100 (Mini)
2026-08-12 11:10:00.253000+00:00,2026-08-12 07:10:00.253000-04:00,2026-08-12 13:10:00.253000+02:00,430,-140,2,1.0,80.2873,+NASDAQ 100 (Mini)
2026-08-12 17:30:00.108000+00:00,2026-08-12 13:30:00.108000-04:00,2026-08-12 19:30:00.108000+02:00,810,240,2,1.0,117.68939999999999,+NASDAQ 100 (Mini)
2026-08-13 16:30:00.126000+00:00,2026-08-13 12:30:00.126000-04:00,2026-08-13 18:30:00.126000+02:00,750,180,3,1.0,467.00781666666666,+NASDAQ 100 (Mini)
2026-08-17 05:30:00.439000+00:00,2026-08-17 01:30:00.439000-04:00,2026-08-17 07:30:00.439000+02:00,90,-480,0,1.0,70.12341666666666,+NASDAQ 100 (Mini)
2026-08-17 22:35:00.709000+00:00,2026-08-17 18:35:00.709000-04:00,2026-08-18 00:35:00.709000+02:00,1115,545,0,-1.0,309.9916,-NASDAQ 100 (Mini)
2026-08-18 03:50:00.196000+00:00,2026-08-17 23:50:00.196000-04:00,2026-08-18 05:50:00.196000+02:00,1430,860,0,-1.0,149.99895,-NASDAQ 100 (Mini)
2026-08-18 18:55:00.097000+00:00,2026-08-18 14:55:00.097000-04:00,2026-08-18 20:55:00.097000+02:00,895,325,1,-1.0,267.5772,-NASDAQ 100 (Mini)
2026-08-20 00:20:00.247000+00:00,2026-08-19 20:20:00.247000-04:00,2026-08-20 02:20:00.247000+02:00,1220,650,2,1.0,463.2545166666667,+NASDAQ 100 (Mini)
2026-08-21 12:30:00.169000+00:00,2026-08-21 08:30:00.169000-04:00,2026-08-21 14:30:00.169000+02:00,510,-60,4,1.0,55.052233333333334,+NASDAQ 100 (Mini)
2026-08-24 04:25:00.132000+00:00,2026-08-24 00:25:00.132000-04:00,2026-08-24 06:25:00.132000+02:00,25,-545,0,-1.0,150.0013,-NASDAQ 100 (Mini)
2026-08-25 11:30:00.142000+00:00,2026-08-25 07:30:00.142000-04:00,2026-08-25 13:30:00.142000+02:00,450,-120,1,1.0,42.3349,+NASDAQ 100 (Mini)
2026-08-26 18:20:00.069000+00:00,2026-08-26 14:20:00.069000-04:00,2026-08-26 20:20:00.069000+02:00,860,290,2,1.0,85.00133333333333,+NASDAQ 100 (Mini)
2026-08-26 20:10:00.362000+00:00,2026-08-26 16:10:00.362000-04:00,2026-08-26 22:10:00.362000+02:00,970,400,2,1.0,184.99923333333334,+NASDAQ 100 (Mini)
2026-08-27 03:05:00.261000+00:00,2026-08-26 23:05:00.261000-04:00,2026-08-27 05:05:00.261000+02:00,1385,815,2,1.0,132.17776666666666,+NASDAQ 100 (Mini)
2026-08-27 22:25:00.779000+00:00,2026-08-27 18:25:00.779000-04:00,2026-08-28 00:25:00.779000+02:00,1105,535,3,1.0,152.59293333333332,+NASDAQ 100 (Mini)
2026-08-28 01:05:00.100000+00:00,2026-08-27 21:05:00.100000-04:00,2026-08-28 03:05:00.100000+02:00,1265,695,3,1.0,,+NASDAQ 100 (Mini)
